Year,Month,Day,Nationality,Vessel Type,Name of Vessel,Where From,Where Bound,Cargo 1,Cargo 2,Cargo 3,Cargo 4,Direction,LAC Image #
1875,July,24,American,Schooner,M.F. Merrick,Rochester,Detroit,Coal,,,,Upbound,
1875,July,24,American,Schooner,Thomas Parsons,Chicago,Kingston,Wheat,,,,Downbound,
1875,July,24,British,Barkentine,Arabia,Chicago,Kingston,Corn,,,,Downbound,
1875,July,24,American,Schooner,Yankee Blade,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,July,24,British,Schooner,Josephine,Cleveland,Brockville,Coal,,,,Downbound,
1875,July,24,American,Schooner,Willie Keller,Cleveland,Toronto,Stone,Coal,,,Downbound,
1875,July,24,American,Schooner,Watertown,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,July,24,American,Schooner,Three Bells,Toledo,Oswego,Wheat,,,,Downbound,
1875,July,24,British,Schooner,Bismark,Toledo,Kingston,Timber,,,,Downbound,
1875,July,26,American,Schooner,J. Jenkins,Oswego,Chicago,Coal,,,,Upbound,
1875,July,26,American,Schooner,L.S. Hammond,Oswego,Milwaukee,Coal,,,,Upbound,
1875,July,26,American,Barge,William Case,Oswego,Bay City,No Cargo,,,,Upbound,
1875,July,26,American,Schooner,Rising Star,Oswego,Chicago,Coal,,,,Upbound,
1875,July,26,American,Schooner,Guiding Star,Oswego,Chicago,Coal,,,,Upbound,
1875,July,26,American,Schooner,Hartford,Oswego,Chicago,Coal,,,,Upbound,
1875,July,26,American,Schooner,Henry Fitzhugh,Oswego,Milwaukee,Coal,,,,Upbound,
1875,July,26,American,Schooner,D. Lyons,Oswego,Chicago,Coal,,,,Upbound,
1875,July,26,American,Schooner,J. White,Oswego,Toledo,Salt,,,,Upbound,
1875,July,26,American,Schooner,G.C. Finney,Sodus Point,Chicago,Coal,,,,Upbound,
1875,July,26,British,Barkentine,Russell,Collins Bay,Collingwood,No Cargo,,,,Upbound,
1875,July,26,British,Barge,Hiram Benson,Collins Bay,Collingwood,No Cargo,,,,Upbound,
1875,July,26,American,Barkentine,H. Wells,Chicago,Kingston,Wheat,,,,Downbound,
1875,July,26,British,Propeller,Lake Erie,Montreal,Chicago,General Cargo,,,,Upbound,
1875,July,26,British,Tug,Metamora,Collins Bay,Collingwood,No Cargo,,,,Upbound,
1875,July,26,British,Barge,George Manley,Collins Bay,Collingwood,No Cargo,,,,Upbound,
1875,July,26,American,Schooner,Fleetwing,Charlotte,Detroit,Coal,,,,Upbound,
1875,July,26,British,Schooner,Queen of the Lakes,Toronto,Cleveland,No Cargo,,,,Upbound,
1875,July,26,British,Schooner,David M. Foster,Toronto,Cleveland,No Cargo,,,,Upbound,
1875,July,26,British,Schooner,Marysburg,Toronto,Cleveland,No Cargo,,,,Upbound,
1875,July,26,British,Barge,Victoria,Toronto,St. Catharines,Lumber,,,,Upbound,
1875,July,26,American,Schooner,Clayton Belle,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,July,26,British,Schooner,Oliver Mowat,Kingston,Cleveland ,Iron Ore,,,,Upbound,
1875,July,26,British,Propeller,Celtic,Chicago,Montreal,No Cargo,,,,Downbound,
1875,July,26,British,Schooner,Elgin,Kingston,Port Colborne,No Cargo,,,,Upbound,
1875,July,26,American,Schooner,Cortez,Charlotte,Chicago,Coal,,,,Upbound,
1875,July,26,British,Schooner,Lilly Hamilton,Kingston,Port Colborne,No Cargo,,,,Upbound,
1875,July,26,British,Barge,President,St. Catharines,Port Dalhousie,No Cargo,,,,Downbound,
1875,July,26,American,Schooner,Mary Copley,Chicago,Ogdensburg,Corn,,,,Downbound,
1875,July,26,British,Schooner,Norway,Kingston,Bay City,No Cargo,,,,Upbound,
1875,July,26,British,Schooner,Maggie,Leamington,Hamilton,Lumber,,,,Downbound,
1875,July,26,British,Schooner,Celia Jeffrey,St. Catharines,Cleveland,No Cargo,,,,Upbound,
1875,July,26,American,Schooner,Turner & Keller,Bay City,Oswego,Lumber,,,,Downbound,
1875,July,26,American,Schooner,Republic,Clayton,Bay City,No Cargo,,,,Upbound,
1875,July,26,British,Schooner,G.M. Neelon,Kingston,Bay City,No Cargo,,,,Upbound,
1875,July,26,American,Barge,Cohen,Sodus Point,Toledo,Coal,,,,Upbound,
1875,July,27,American,Schooner,Delos DeWolf,Oswego,Kingston,Corn,,,,Downbound,
1875,July,27,British,Schooner,J. Walters,Cleveland,Hamilton,Coal,,,,Downbound,
1875,July,27,British,Schooner,New Dominion,Kingston,Port Colborne,No Cargo,,,,Upbound,
1875,July,27,British,Schooner,Agnes Hope,Ashtabula,Hamilton,Coal,,,,Downbound,
1875,July,27,British,Schooner,Undine,Ashtabula,Hamilton,Coal,,,,Downbound,
1875,July,27,British,Schooner,Mary Grover,Cleveland,Toronto,Coal,,,,Downbound,
1875,July,27,British,Schooner,Bermuda,Oshawa,Leamington,No Cargo,,,,Upbound,
1875,July,27,British,Scow,Sky Lark,Marshville,Port Dalhousie,Wood,,,,Downbound,
1875,July,27,American,Schooner,Monguagon,Chicago,Kingston,Wheat,,,,Downbound,
1875,July,27,British,Schooner,A. Muir,Romney,Port Dalhousie,Lumber,,,,Downbound,
1875,July,27,American,Schooner,H.M. Scove,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,July,27,British,Schooner,A. Falconer,Port Elgin,Kingston,Wheat,,,,Downbound,
1875,July,27,British,Schooner,Star,Cleveland,Hamilton,Coal,,,,Downbound,
1875,July,27,British,Schooner,Laura,Kingston,Port Colborne,No Cargo,,,,Upbound,
1875,July,27,British,Schooner,Tradewind,Cleveland,Hamilton,Coal,,,,Downbound,
1875,July,27,American,Schooner,Montpellier,Toledo,Kingston,Corn,,,,Downbound,
1875,July,27,British,Propeller,Georgian,Toledo,Montreal,Corn,,,,Downbound,
1875,July,27,American,Schooner,W.G. Grant,Toledo,Kingston,Corn,,,,Downbound,
1875,July,27,British,Barkentine,London,Toledo,Kingston,Timber,,,,Downbound,
1875,July,27,British,Propeller,City of St. Catharines,Toledo,Montreal,Corn,,,,Downbound,
1875,July,27,British,Schooner,Fellowcraft,Toledo,Kingston,Corn,,,,Downbound,
1875,July,27,American,Schooner,J.U. Porter,Vermilion,Toronto,Stones,,,,Downbound,
1875,July,27,British,Barge,Mary Jane,Wallaceburg,Oswego,Lumber,,,,Downbound,
1875,July,28,British,Schooner,Green,Oak Harbour,Oswego,Lumber,,,,Downbound,
1875,July,28,British,Propeller,Prussia,Montreal,St. Catharines,R.R. Iron,,,,Upbound,
1875,July,28,British,Schooner,Ellen Teal,Long Point,St. Catharines,Cedar Posts,,,,Downbound,
1875,July,28,British,Barkentine,Bessie Barwick,Amherstburg,Clayton,Timber,,,,Downbound,
1875,July,28,British,Schooner,May Wiley,Oakville,St. Catharines,Timber,,,,Upbound,
1875,July,28,British,Schooner,Grantham,Chicago,Kingston,Wheat,,,,Downbound,
1875,July,28,American,Schooner,G.D. Fort,Chicago,Kingston,Wheat,,,,Downbound,
1875,July,28,British,Scow,Victoria,St. Catharines,Port Dalhousie,No Cargo,,,,Downbound,
1875,July,28,American,Schooner,Myosotis,Milwaukee,Kingston ,Wheat,,,,Downbound,
1875,July,28,British,Schooner,Antelope,Lake Shore,Port Dalhousie,Timber,,,,Downbound,
1875,July,28,British,Schooner,Ellen Teal,St. Catharines,Port Colborne,No Cargo,,,,Upbound,
1875,July,28,British,Schooner,James Norris,Cleveland,Prescott,Coal,,,,Downbound,
1875,July,28,American,Schooner,J. Mathews,Charlotte,Chicago,Coal,,,,Upbound,
1875,July,28,British,Schooner,Ayr,Kingston,Bay City,No Cargo,,,,Upbound,
1875,July,28,British,Schooner,China,Bay City,Kingston,Lumber,,,,Downbound,
1875,July,28,American,Schooner,Blue Boat,Dunkirk,Wilson,Timber,,,,Downbound,
1875,July,28,American,Tug,Mose,Dunkirk,Wilson,No Cargo,,,,Downbound,
1875,July,28,British,Brigantine,H. Rooney,Kingston,Toledo,No Cargo,,,,Upbound,
1875,July,28,American,Schooner,James Wade,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,July,28,British,Propeller,Ocean,Duluth,Montreal,Wheat,,,,Downbound,
1875,July,29,American,Schooner,Sam Cook,Oswego,Chicago,Coal,,,,Upbound,
1875,July,29,American,Schooner,John Magee,Oswego,Chicago,Coal,,,,Upbound,
1875,July,29,American,Schooner,Zenona,Oswego,Chicago,Coal,,,,Upbound,
1875,July,29,British,Schooner,E.H. Rutherford,Hamilton,Sandusky,No Cargo,,,,Upbound,
1875,July,29,British,Schooner,Alpha,Toronto,Ashtabula,No Cargo,,,,Upbound,
1875,July,29,British,Schooner,Southampton,Kingston,Bay City,No Cargo,,,,Upbound,
1875,July,29,British,Schooner,Pandora,Kingston,Port Colborne,No Cargo,,,,Upbound,
1875,July,29,British,Schooner,Two Friends,Kingston,Cleveland,Iron Ore,,,,Upbound,
1875,July,29,British,Scow,Victoria,Port Dalhousie,St. Catharines,Wheat,,,,Upbound,
1875,July,29,American,Schooner,Watchful,Cleveland,Buffalo,Iron Ore,,,,Upbound,
1875,July,29,British,Schooner,Ontario,Cleveland,Toronto,Coal,,,,Downbound,
1875,July,29,American,Propeller,Ada,Government,Survey,No Cargo,,,,Upbound,
1875,July,29,British,Propeller,Prussia,St. Catharines,Toronto,No Cargo,,,,Downbound,
1875,July,29,British,Schooner,John Willey,St. Catharines,Oakville,No Cargo,,,,Downbound,
1875,July,29,American,Scow,Blue Boat,St. Catharines,Dunkirk,No Cargo,,,,Upbound,
1875,July,29,American,Tug,Mose,Wilson,Dunkirk,No Cargo,,,,Upbound,
1875,July,29,American,Barkentine,Montmorency,Clayton,Bay City,No Cargo,,,,Upbound,
1875,July,30,American,Schooner,Cheney Ames,Oswego,Chicago,Coal,,,,Upbound,
1875,July,30,American,Schooner,Nevada,Oswego,Chicago,Coal,,,,Upbound,
1875,July,30,American,Schooner,Madeira,Oswego,Chicago,Coal,,,,Upbound,
1875,July,30,American,Schooner,Anglo Saxon,Kingston,Traverse City,No Cargo,,,,Upbound,
1875,July,30,British,Scow,Victoria,St. Catharines,Port Dalhousie,No Cargo,,,,Downbound,
1875,July,30,British,Schooner,Victor,Hamilton,Port Colborne,No Cargo,,,,Upbound,
1875,July,30,British,Schooner,Sweepstakes,Cleveland,Toronto,Coal,,,,Downbound,
1875,July,30,American,Schooner,City of Green Bay,Charlotte,Chicago,Coal,,,,Upbound,
1875,July,30,British,Schooner,Sligo,Kingston,Port Colborne,No Cargo,,,,Upbound,
1875,July,30,British,Schooner,Anna Craig,Collins Bay,Duncan City,No Cargo,,,,Upbound,
1875,July,30,British,Schooner,A. Muir,Port Dalhousie,Leamington,No Cargo,,,,Upbound,
1875,July,30,American,Schooner,William Young,Charlotte,Detroit,Coal,,,,Upbound,
1875,July,30,American,Schooner,Montana,Clayton,Port Colborne,No Cargo,,,,Upbound,
1875,July,30,American,Schooner,J. Bigler,Charlotte,Chicago,Coal,,,,Upbound,
1875,July,30,American,Schooner,M.L. Higgie,Chicago,Kingston,Wheat,,,,Downbound,
1875,July,30,British,Schooner,St. Lawrence,Kingston,Traverse City,No Cargo,,,,Upbound,
1875,July,30,British,Schooner,T.R. Merritt,Collins Bay,Big Creek,No Cargo,,,,Upbound,
1875,July,30,British,Schooner,Magellan,Collins Bay,Bay City,No Cargo,,,,Upbound,
1875,July,30,American,Barkentine,Montgomery,Bay City,Clayton,Timber,,,,Downbound,
1875,July,30,British,Schooner,Annie Mulvey,Cleveland,Toronto,Coal,,,,Downbound,
1875,July,30,American,Schooner,E.R. Hart,Charlotte,Toledo,Coal,,,,Upbound,
1875,July,30,British,Propeller,Alma Munro,Toledo,Montreal,General Cargo,,,,Downbound,
1875,July,31,American,Schooner,Tom Sims,Oswego,Chicago,Coal,,,,Upbound,
1875,July,31,American,Schooner,Lillie Parsons,Oswego,Chicago,Coal,,,,Upbound,
1875,July,31,American,Schooner,L.L. Lamb,Oswego,Detroit,Coal,,,,Upbound,
1875,July,31,American,Schooner,C.A. King,Oswego,Chicago,Coal,,,,Upbound,
1875,July,31,American,Schooner,E. Davidson,Oswego,Chicago,Coal,,,,Upbound,
1875,July,31,British,Schooner,Huron,Prescott,Port Colborne,No Cargo,,,,Upbound,
1875,July,31,American,Schooner,West Side,Charlotte,Chicago,Coal,,,,Upbound,
1875,July,31,British,Schooner,R. Morwood,Kingston,Ashtabula,Iron Ore,,,,Upbound,
1875,July,31,American,Schooner,American,Chicago,Kingston,Wheat,,,,Downbound,
1875,July,31,American,Schooner,W. Keller,Rochester,Detroit,Coal,,,,Upbound,
1875,July,31,British,Schooner,Fearless,Cleveland,Toronto,Coal,,,,Downbound,
1875,July,31,British,Schooner,James R. Benson,Bay City,Kingston,Timber,,,,Downbound,
1875,July,31,British,Schooner,Two Brothers,Cleveland,Port Hope,Coal,,,,Downbound,
1875,July,31,British,Schooner,Agnes Hope,Hamilton,Ashtabula,No Cargo,,,,Upbound,
1875,July,31,British,Schooner,Clara Youell,Cleveland,Toronto,Coal,,,,Downbound,
1875,July,31,American,Schooner,L. Seaton,Milwaukee,Kingston,Corn,,,,Downbound,
1875,July,31,British,Schooner,Ella Murton,Cleveland,Hamilton,Coal,,,,Downbound,
1875,July,31,American,Schooner,Mystic Star,Milwaukee,Oswego,Wheat,,,,Downbound,
1875,July,31,British,Barge,Victoria,Port Dalhousie,St. Catharines,Wheat,,,,Upbound,
1875,July,31,American,Schooner,J.B. Sloan,Milwaukee,Ogdensburg,Wheat,,,,Downbound,
1875,July,31,British,Propeller,Europe,Montreal,Duluth,General Cargo,,,,Upbound,
1875,July,31,British,Schooner,Albatross,Duncan City,Kingston,Timber,,,,Downbound,
1875,July,31,American,Schooner,Kate Kelly,Chicago,Kingston,Wheat,,,,Downbound,
1875,July,31,British,Schooner,David M. Foster,Ashtabula,Toronto,Coal,,,,Downbound,
1875,July,31,American,Schooner,S.B. Mooretown,Chicago,Kingston,Wheat,,,,Downbound,
1875,July,31,British,Propeller,Scotia,Chicago,Montreal,General Cargo,,,,Downbound,
1875,July,31,American,Schooner,P.M. Rogers,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,July,31,British,Schooner,Antelope,Port Dalhousie,Leamington,No Cargo,,,,Upbound,
1875,July,31,American,Propeller,Haze,Ogdensburg,Buffalo,Lighthouse Supplies,,,,Upbound,
1875,July,31,American,Schooner,Grace Channon,Chicago,Ogdensburg,Wheat,,,,Downbound,
1875,July,31,American,Schooner,Belle Sheridan,Toledo,Kingston,Corn,,,,Downbound,
1875,July,31,British,Schooner,W.J. Suffle,Toledo,Kingston,Corn,,,,Downbound,
1875,August,2,American,Schooner,Trinidad,Oswego,Chicago,Coal,,,,Upbound,
1875,August,2,American,Schooner,Reindeer,Oswego,Chicago,Coal,,,,Upbound,
1875,August,2,American,Schooner,Yankee Blade,Oswego,Chicago,Coal,,,,Upbound,
1875,August,2,American,Schooner,Olive Branch,Oswego,Thorold,Coal,,,,Upbound,
1875,August,2,American,Schooner,Florida,Sodus Point,Chicago,Coal,,,,Upbound,
1875,August,2,British,Scow,Skylark,Port Dalhousie ,Marshville,No Cargo,,,,Upbound,
1875,August,2,British,Propeller,Clinton,Duluth,Montreal,Wheat,,,,Downbound,
1875,August,2,British,Propeller,Bruno,Montreal,Chatham,General Cargo,,,,Upbound,
1875,August,2,American,Schooner,Skylark,Chicago,Kingston,Wheat,,,,Downbound,
1875,August,2,British,Schooner,Fellowcraft,Kingston,Port Colborne,No Cargo,,,,Upbound,
1875,August,2,American,Schooner,Three Bells,Charlotte,Toledo,Coal,,,,Upbound,
1875,August,2,American,Schooner,Samona,Detroit,Oswego,Wheat,,,,Downbound,
1875,August,2,British,Schooner,J. Walters,Hamilton,Cleveland,No Cargo,,,,Upbound,
1875,August,2,British,Barge,Grimsby,Duluth,Kingston,Wheat,,,,Downbound,
1875,August,2,British,Schooner,Echo,Toronto,St. Catharines,Lumber,,,,Upbound,
1875,August,2,British,Schooner,Marysburg,Cleveland,Toronto,Coal,,,,Downbound,
1875,August,2,British,Schooner,Siberia,Kingston,Bay City,No Cargo,,,,Upbound,
1875,August,2,British,Schooner,Union Jack,Belleville,Bay City,No Cargo,,,,Upbound,
1875,August,2,British,Schooner,Mary Jane,Port Maitland,Port Dalhousie,Wood,,,,Downbound,
1875,August,2,British,Schooner,Arabia,Kingston,Milwaukee,No Cargo,,,,Upbound,
1875,August,2,British,Schooner,W.Y. Emery,Cleveland,Toronto,Coal,,,,Downbound,
1875,August,2,British,Propeller,Dominion,Duluth,Montreal,Wheat,,,,Downbound,
1875,August,2,American,Schooner,Hattie Howard,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,August,2,British,Schooner,W.A Lydan,Port Dalhousie,Cleveland,No Cargo,,,,Upbound,
1875,August,2,British,Schooner,Grantham,Kingston,Chicago,No Cargo,,,,Upbound,
1875,August,2,British,Schooner,William Elgin,Cleveland,Brockville,Coal,,,,Downbound,
1875,August,2,American,Schooner,H. Oades,Charlotte,Toledo,Coal,,,,Upbound,
1875,August,2,American,Schooner,Nassau,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,August,2,British,Propeller,Canada,Duluth,Montreal,Wheat,,,,Downbound,
1875,August,2,British,Barkentine,London,Kingston,Toledo,No Cargo,,,,Upbound,
1875,August,2,American,Schooner,D. Hungerford,Toledo,Ogdensburg,Wheat,,,,Downbound,
1875,August,2,British,Schooner,Enterprise,Welland Port,St. Catharines,Wood,,,,Downbound,
1875,August,3,British,Schooner,N.P. Downey,Napanee,Cleveland,No Cargo,,,,Upbound,
1875,August,3,American,Schooner,Turner and Keller,Oswego,Chicago,Coal,,,,Upbound,
1875,August,3,American,Schooner,Thomas Parsons,Oswego,Chicago,Coal,,,,Upbound,
1875,August,3,American,Schooner,H. Wells,Oswego,Chicago,Coal,,,,Upbound,
1875,August,3,American,Schooner,Clayton Belle,Oswego,Chicago,Coal,,,,Upbound,
1875,August,3,American,Schooner,Delos DeWolf,Oswego,Chicago,Coal,,,,Upbound,
1875,August,3,American,Schooner,J.L. Green,Oswego,Port Clinton,No Cargo,,,,Upbound,
1875,August,3,British,Schooner,Albacore,Kingston,Leamington,No Cargo,,,,Upbound,
1875,August,3,British,Schooner,Bismark,Kingston,Ashtabula,Iron Ore,,,,Upbound,
1875,August,3,British,Schooner,Mary,Port Stanley,Kingston,Wheat,,,,Downbound,
1875,August,3,British,Yacht,Oriole,Toronto,Port Colborne,No Cargo,,,,Upbound,
1875,August,3,American,Propeller,William Case,Bay City,Oswego,Lumber,,,,Downbound,
1875,August,3,British,Schooner,H. Butler,Erie,Cobourg,Coal,,,,Downbound,
1875,August,3,British,Barkentine,Bessie Barwick,Clayton,Windsor ,No Cargo,,,,Upbound,
1875,August,3,American,Barkentine,William Home,Chicago,Oswego,Wheat,,,,Downbound,
1875,August,3,American,Schooner,J.U. Porter,Toronto,Vermilion,No Cargo,,,,Upbound,
1875,August,3,American,Schooner,O. Mitchell,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,August,3,British,Schooner,Louisa,Pigeon Bay,Clayton,Lumber,,,,Downbound,
1875,August,3,British,Schooner,Echo,St. Catharines,Toronto,No Cargo,,,,Downbound,
1875,August,3,British,Schooner,Ontario,Toronto,Port Colborne,No Cargo,,,,Upbound,
1875,August,3,American,Schooner,Mineral State,Detroit,Ogdensburg,Wheat,,,,Downbound,
1875,August,3,American,Schooner,W.G. Grant,Charlotte,Toledo,Coal,,,,Upbound,
1875,August,3,American,Schooner,Charger,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,August,4,American,Schooner,Gallatin,Oswego,Kingston,Corn,,,,Downbound,
1875,August,4,American,Schooner,Lyman Casey,Oswego,Toledo,Coal,,,,Upbound,
1875,August,4,American,Schooner,Brooklyn,Chicago,Kingston,Corn,,,,Downbound,
1875,August,4,American,Schooner,A.L. Andrews,Chicago,Oswego,Wheat,,,,Downbound,
1875,August,4,British,Propeller,Georgian,Montreal,Port Dover,No Cargo,,,,Upbound,
1875,August,4,British,Schooner,Josephine,Brockville,Cleveland,No Cargo,,,,Upbound,
1875,August,4,British,Schooner,Marysburg,Toronto,Cleveland,No Cargo,,,,Upbound,
1875,August,4,British,Schooner,Annie Mulvey,Toronto,Ashtabula,No Cargo,,,,Upbound,
1875,August,4,American,Schooner,J.D. Barker,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,August,4,American,Schooner,Typo,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,August,4,British,Schooner,China,Kingston,Bay City,No Cargo,,,,Upbound,
1875,August,4,British,Propeller,Lake Ontario,Duluth,Montreal,Wheat ,,,,Downbound,
1875,August,4,British,Schooner,Tradewind,Hamilton,Cleveland,Marble,,,,Upbound,
1875,August,4,British,Schooner,Maggie,Hamilton,Port Dover,No Cargo,,,,Upbound,
1875,August,5,British,Schooner,Star,Hamilton,Port Colborne,No Cargo,,,,Upbound,
1875,August,5,American,Propeller,Lincoln,Milwaukee,Montreal,Wheat,,,,Downbound,
1875,August,5,British,Schooner,Alpha,Ashtabula,Toronto,Coal,,,,Downbound,
1875,August,5,British,Schooner,Henrietta P. Murray,Port Dalhousie,Cleveland,No Cargo,,,,Upbound,
1875,August,5,British,Schooner,Annie Falconer,Kingston,Ashtabula,Iron Ore,,,,Upbound,
1875,August,5,American,Propeller,Swallow,Detroit,Ogdensburg,Lumber,,,,Downbound,
1875,August,5,American,Schooner,Theodore Perry,Charlotte,Toledo,Coal,,,,Upbound,
1875,August,5,British,Steam Barge,Clinton,Kingston,Port Colborne,No Cargo,,,,Upbound,
1875,August,5,British,Barge,Grimsby,Kingston,Port Colborne,No Cargo,,,,Upbound,
1875,August,5,American,Barge,Albany,Detroit,Ogdensburg,Lumber,,,,Downbound,
1875,August,5,British,Schooner,Queen of the Lakes,Ashtabula ,Toronto,Coal,,,,Downbound,
1875,August,5,American,Propeller,Glasgow,Bay City,Ogdensburg,Lumber,,,,Downbound,
1875,August,5,American,Schooner,J.T. Molt,Milwaukee,Kingston,Wheat,,,,Downbound,
1875,August,5,American,Barge,John Mark,Can Vill,Ogdensburg,Lumber,,,,Downbound,
1875,August,6,American,Schooner,Monguagon,Oswego,Chicago,Coal,,,,Upbound,
1875,August,6,American,Schooner,D.G. Ford,Oswego,Chicago,Coal,,,,Upbound,
1875,August,6,American,Schooner,Mary Copley,Oswego,Milwaukee,Coal,,,,Upbound,
1875,August,6,American,Schooner,Watertown,Oswego,Chicago,Coal,,,,Upbound,
1875,August,6,American,Schooner,Mystic Star,Oswego,Chicago,Coal,,,,Upbound,
1875,August,6,American,Barge,Eureka,Bay City,Ogdensburg,Lumber,,,,Downbound,
1875,August,6,British,Schooner,Ella Murton,Hamilton,Cleveland,No Cargo,,,,Upbound,
1875,August,6,American,Barge,India,Bay City,Ogdensburg,Lumber,,,,Downbound,
1875,August,6,American,Barge,H. Lester,Bay City,Ogdensburg,Lumber,,,,Downbound,
1875,August,6,British,Propeller,City of St. Catharines,Montreal,Port Colborne,General Cargo,,,,Upbound,
1875,August,6,British,Barge,Lisgar,Milwaukee,Montreal,Wheat,,,,Downbound,
1875,August,6,British,Scow,Mary Jane ,Port Dalhousie ,Port Maitland,No Cargo,,,,Upbound,
1875,August,6,British,Schooner,Niagara,Chicago,Kingston,Wheat,,,,Downbound,
1875,August,6,British,Schooner,D. Andrews,Port Dalhousie ,Cleveland,No Cargo,,,,Upbound,
1875,August,6,British,Schooner,David M. Foster,Toronto,Ashtabula,No Cargo,,,,Upbound,
1875,August,6,American,Schooner,Forest Queen,Charlotte,Detroit,Coal,,,,Upbound,
1875,August,6,British,Schooner,Shandon,Cheboygan,Kingston,Timber,,,,Downbound,
1875,August,6,British,Propeller,Argyle ,Montreal,Port Colborne,R.R. Iron,,,,Upbound,
